price,total_sqft,location,area_type,size,availability,bath,balcony,society,SwimmingPool,ShoppingMall,School,CarParking,Hospital
5921000,1048,Chromepet,Super built-up  Area,2 BHK,Ready To Move,3,1,IDOTRR,0,0,0,0,0
5460000,1200,Sembakkam,Built-up  Area,2 BHK,Ready To Move,3,1,Somerst,0,0,0,0,0
4299000,945,Chromepet,Plot  Area,6 Bedroom,Ready To Move,2,1,OldTown,0,0,0,0,0
5460000,1200,Chromepet,Plot  Area,5 Bedroom,Ready To Move,3,1,OldTown,0,0,0,0,0
4472000,983,Sembakkam,Built-up  Area,2 BHK,Ready To Move,2,1,IDOTRR,0,0,0,0,0
4850000,1066,Sembakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,NWAmes,0,0,0,0,0
5181000,942,Chromepet,Built-up  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
4372000,795,Chromepet,Super built-up  Area,3 BHK,18-Apr,2,1,Gilbert,0,0,0,0,0
4086999,865,Sembakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
6033000,1277,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,Crawfor,0,0,0,0,0
5036000,1066,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,0
4928000,896,Chromepet,Super built-up  Area,2 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
3800000,800,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,0
4678000,985,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
6963000,1266,Chromepet,Built-up  Area,2 BHK,Ready To Move,3,1,SawyerW,0,0,0,0,0
5197000,1100,Sembakkam,Super built-up  Area,2 BHK,18-Jul,3,1,CollgCr,0,0,0,0,0
6050000,1100,Chitlapakkam,Super built-up  Area,1 BHK,Ready To Move,3,1,ClearCr,0,0,0,0,0
4108000,865,Selaiyur,Plot  Area,8 Bedroom,Ready To Move,2,1,IDOTRR,0,0,0,0,0
6175000,1300,Selaiyur,Plot  Area,4 Bedroom,Ready To Move,3,1,NAmes,0,0,0,0,0
5197000,1100,Madambakkam,Super built-up  Area,1 BHK,Ready To Move,3,1,SawyerW,0,0,0,0,0
3779999,800,Rajakilpakkam,Super built-up  Area,2 BHK,19-Jan,2,1,NWAmes,0,0,0,0,0
4086999,865,Madambakkam,Built-up  Area,2 BHK,Ready To Move,2,1,IDOTRR,0,0,0,0,0
6033000,1277,Rajakilpakkam,Plot  Area,1 Bedroom,Ready To Move,3,0,NPkVill,0,0,0,0,0
4108000,865,Selaiyur,Plot  Area,3 Bedroom,18-Aug,2,1,OldTown,0,0,0,0,0
3800000,800,Selaiyur,Built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
3719000,783,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
2850000,600,Selaiyur,Super built-up  Area,1 BHK,Ready To Move,1,1,NWAmes,0,0,0,0,0
6175000,1300,tambaram west,Super built-up  Area,3 BHK,18-Jul,3,1,NAmes,0,0,0,0,0
5700000,1200,tambaram west,Super built-up  Area,2 BHK,Ready To Move,3,1,Gilbert,0,0,0,0,0
5225000,1100,tambaram west,Super built-up  Area,2 BHK,Ready To Move,3,1,NWAmes,0,0,0,0,0
4678000,985,tambaram west,Super built-up  Area,3 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
4479000,943,tambaram west,Super built-up  Area,3 BHK,18-May,2,1,Mitchel,0,0,0,0,0
4108000,865,tambaram west,Built-up  Area,3 BHK,18-Jul,2,1,OldTown,0,0,0,0,0
4218000,888,tambaram west,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
6175000,1300,tambaram west,Built-up  Area,2 Bedroom,Ready To Move,3,1,NPkVill,0,0,0,0,0
4678000,985,tambaram west,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
19500000,1566,Thiruvanmiyur,Plot  Area,4 Bedroom,Ready To Move,3,1,NridgHt,0,0,0,0,0
4500000,954,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,0,1,0
6300000,1363,East Tambaram,Built-up  Area,2 BHK,Ready To Move,3,1,NridgHt,0,0,0,1,0
5000000,1225,Maraimalai Nagar,Super built-up  Area,4 BHK,Ready To Move,3,0,BrkSide,1,0,0,0,0
4000000,970,Singaperumal Koil,Super built-up  Area,3 BHK,21-Dec,2,0,NAmes,1,0,0,1,0
4000000,983,Maraimalai Nagar,Super built-up  Area,2 BHK,Ready To Move,2,0,IDOTRR,1,0,0,0,0
4000000,977,Maraimalai Nagar,Built-up  Area,1 BHK,Ready To Move,2,0,Gilbert,1,0,0,0,0
4500000,1089,Maraimalai Nagar,Plot  Area,2 Bedroom,Ready To Move,3,0,Blmngtn,1,0,0,0,0
4000000,976,Maraimalai Nagar,Super built-up  Area,7 BHK,Ready To Move,2,0,Sawyer,1,0,0,0,0
6240000,1040,Velachery,Plot  Area,1 Bedroom,18-Mar,2,0,Mitchel,0,0,0,0,0
4040000,1010,tambaram west,Carpet  Area,1 BHK,Ready To Move,2,0,Edwards,0,0,0,0,0
4000000,1040,Pozhichalur,Super built-up  Area,2 BHK,Ready To Move,2,0,Edwards,0,0,0,0,0
3340000,835,tambaram west,Super built-up  Area,2 BHK,Ready To Move,2,0,NoRidge,0,0,0,0,0
19000000,1550,Gopalapuram,Super built-up  Area,3 BHK,Ready To Move,3,0,SWISU,0,0,0,0,0
5610000,935,Velachery,Plot  Area,8 Bedroom,Ready To Move,2,0,StoneBr,0,0,0,0,0
4653000,940,Kolapakkam,Super built-up  Area,2 BHK,19-Dec,2,0,NridgHt,0,0,0,0,0
4969000,1004,Kolapakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,0
4583000,926,Kolapakkam,Built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
6321000,1277,Kolapakkam,Super built-up  Area,1 BHK,Ready To Move,3,1,NAmes,0,0,0,0,0
5999000,1212,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,NAmes,0,0,0,0,0
6004000,1213,Kolapakkam,Super built-up  Area,1 BHK,19-Dec,3,1,Timber,0,0,0,0,0
4885000,987,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,2,0,Gilbert,0,0,0,0,0
4558000,921,Kolapakkam,Super built-up  Area,3 BHK,Ready To Move,2,0,NAmes,0,0,0,0,0
4667000,943,Kolapakkam,Carpet  Area,6 Bedroom,Ready To Move,2,0,NAmes,0,0,0,0,0
5915000,1195,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,SWISU,0,0,0,0,0
4860000,982,Kolapakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,0
5925000,1197,Kolapakkam,Built-up  Area,2 BHK,Ready To Move,3,1,Somerst,0,0,0,0,0
4692000,948,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
6271000,1267,Kolapakkam,Built-up  Area,5 Bedroom,Ready To Move,3,1,NAmes,0,0,0,0,0
8500000,925,Palavakkam,Plot  Area,4 Bedroom,Ready To Move,2,1,NridgHt,0,0,0,0,0
5000000,1035,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
65000000,2692,Kotturpuram,Super built-up  Area,3 BHK,Ready To Move,4,1,OldTown,0,0,0,1,0
51600000,3355,Anna Nagar,Built-up  Area,5 Bedroom,Ready To Move,4,1,BrkSide,0,0,0,0,0
33000000,2450,Kilpauk,Super built-up  Area,3 BHK,Ready To Move,3,1,Timber,0,0,0,0,0
3600000,1000,Kovur,Plot  Area,6 Bedroom,Ready To Move,2,1,BrkSide,1,0,0,0,0
54900000,3050,Alwarpet,Super built-up  Area,3 BHK,Ready To Move,3,1,Sawyer,0,0,0,0,0
5700000,850,Perambur,Super built-up  Area,3 BHK,Ready To Move,2,1,ClearCr,0,0,0,0,0
2500000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
11000000,950,Kodambakkam,Plot  Area,9 Bedroom,Ready To Move,2,1,CollgCr,0,0,0,0,0
4400000,855,Mevalurkuppam,Super built-up  Area,2 BHK,Ready To Move,2,1,NridgHt,1,0,0,1,0
3200000,576,Mevalurkuppam,Super built-up  Area,3 BHK,Ready To Move,1,1,Mitchel,1,0,0,1,0
3400000,603,Moolacheri,Plot  Area,3 Bedroom,Ready To Move,2,1,CollgCr,1,0,0,1,0
3200000,603,Moolacheri,Super built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,1,0,0,1,0
8000000,1710,Mevalurkuppam,Plot  Area,3 Bedroom,Ready To Move,4,1,StoneBr,1,0,0,1,0
6151000,1184,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,OldTown,0,0,0,0,0
5597000,905,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,Blmngtn,0,0,0,0,0
5587000,1030,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,0
5246000,993,Medavakkam,Super built-up  Area,2 BHK,18-Mar,2,1,Blueste,0,0,0,0,0
5208000,926,Medavakkam,Built-up  Area,3 BHK,Ready To Move,2,0,NridgHt,0,0,0,0,0
5270000,998,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,0,IDOTRR,0,0,0,0,0
4801000,899,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,0
4943000,929,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
5199000,983,Medavakkam,Plot  Area,4 Bedroom,Ready To Move,2,1,CollgCr,0,0,0,0,0
5066000,955,Medavakkam,Plot  Area,6 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0
5175000,978,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
4853000,910,Medavakkam,Built-up  Area,4 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
4924000,909,Medavakkam,Built-up  Area,5 Bedroom,Ready To Move,2,1,Crawfor,0,0,0,0,0
5184000,980,Medavakkam,Super built-up  Area,2 BHK,18-Mar,2,1,Sawyer,0,0,0,0,0
4962000,933,Medavakkam,Plot  Area,6 Bedroom,Ready To Move,2,1,CollgCr,0,0,0,0,0
6083000,1106,Mugalivakkam,Plot  Area,3 Bedroom,Ready To Move,2,1,NWAmes,1,0,0,1,0
10200000,1816,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,CollgCr,1,0,0,1,0
11500000,2096,Mugalivakkam,Built-up  Area,2 BHK,Ready To Move,4,1,Mitchel,1,0,0,1,0
8563000,1557,Mugalivakkam,Plot  Area,2 Bedroom,18-Sep,3,1,MeadowV,1,0,0,1,0
3211999,584,Mugalivakkam,Super built-up  Area,4 BHK,18-Apr,1,1,NAmes,1,0,0,1,0
8981000,1633,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,Gilbert,1,0,0,1,0
3289000,598,Mugalivakkam,Super built-up  Area,2 BHK,18-Dec,1,1,NAmes,1,0,0,1,0
9442000,1575,Iyappanthangal,Super built-up  Area,3 BHK,Ready To Move,3,1,NridgHt,1,0,0,0,0
3656000,610,Iyappanthangal,Built-up  Area,3 BHK,Ready To Move,1,1,Timber,1,0,0,0,0
6534000,1090,Iyappanthangal,Plot  Area,9 Bedroom,Ready To Move,2,1,Edwards,1,0,0,0,0
10100000,1700,Iyappanthangal,Super built-up  Area,3 BHK,20-Dec,3,0,NWAmes,1,0,0,0,0
6834000,1140,Iyappanthangal,Super built-up  Area,3 BHK,Ready To Move,2,0,Sawyer,1,0,0,0,0
6773999,1130,Iyappanthangal,Super built-up  Area,3 BHK,17-Oct,2,0,Somerst,1,0,0,0,0
10700000,1790,Iyappanthangal,Super built-up  Area,1 BHK,18-Jun,3,0,NWAmes,1,0,0,0,0
7194000,1200,Iyappanthangal,Super built-up  Area,2 BHK,18-Sep,2,0,NAmes,1,0,0,0,0
7252000,1295,Chengalpattu,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
7280000,1300,Chengalpattu,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
4460000,1115,tambaram west,Plot  Area,2 Bedroom,19-Mar,2,1,NAmes,0,0,0,0,0
3660000,915,tambaram west,Plot  Area,4 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0
3885000,1110,tambaram west,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
7195999,1285,Nenmeli,Built-up  Area,3 BHK,Ready To Move,3,1,NridgHt,0,0,0,0,0
3885000,1110,West Tambaram,Plot  Area,4 Bedroom,Ready To Move,2,1,NWAmes,0,0,0,1,0
3202000,915,West Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,1,0
5461000,993,Mugalivakkam,Plot  Area,3 Bedroom,Ready To Move,2,1,OldTown,1,0,0,1,0
4000000,840,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,1,SWISU,0,0,0,0,0
4000000,840,Avadi,Plot  Area,4 Bedroom,Ready To Move,2,1,BrkSide,0,0,0,0,0
4000000,815,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
4300000,915,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
3900000,810,Avadi,Built-up  Area,5 BHK,Ready To Move,2,1,Blmngtn,0,0,0,0,0
4300000,910,Avadi,Super built-up  Area,3 BHK,17-Dec,2,1,NridgHt,0,0,0,0,0
3960000,840,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
4300000,915,Avadi,Plot  Area,1 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0
7044000,1175,Iyappanthangal,Super built-up  Area,3 BHK,Ready To Move,2,1,NWAmes,1,0,0,0,0
9861000,1645,Iyappanthangal,Super built-up  Area,3 BHK,19-Sep,3,1,Somerst,1,0,0,0,0
3806000,635,Iyappanthangal,Plot  Area,9 Bedroom,Ready To Move,1,0,NAmes,1,0,0,0,0
7014000,1170,Iyappanthangal,Super built-up  Area,2 BHK,Ready To Move,2,0,NAmes,1,0,0,0,0
3746000,625,Iyappanthangal,Plot  Area,8 Bedroom,Ready To Move,1,1,Edwards,1,0,0,0,0
10400000,1740,Iyappanthangal,Super built-up  Area,2 BHK,18-Jul,3,1,NAmes,1,0,0,0,0
7134000,1190,Iyappanthangal,Super built-up  Area,3 BHK,Ready To Move,2,1,MeadowV,1,0,0,0,0
10300000,1730,Iyappanthangal,Plot  Area,7 Bedroom,Ready To Move,3,1,Somerst,1,0,0,0,0
4942000,1131,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,2,1,Edwards,1,0,0,1,0
4426000,1107,Avadi,Super built-up  Area,3 BHK,21-Dec,2,1,CollgCr,1,0,0,0,0
5786000,1447,Avadi,Built-up  Area,3 BHK,Ready To Move,3,1,IDOTRR,1,0,0,0,0
2279000,570,Avadi,Super built-up  Area,2 BHK,Ready To Move,1,1,NoRidge,1,0,0,0,0
6586000,1647,Avadi,Super built-up  Area,2 BHK,Ready To Move,3,1,BrDale,1,0,0,0,0
4322000,1081,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,1,0,0,0,0
4914000,1229,Avadi,Super built-up  Area,2 BHK,Ready To Move,3,1,Crawfor,1,0,0,0,0
4226000,1057,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,1,0,0,0,0
2311000,578,Avadi,Super built-up  Area,3 BHK,Ready To Move,1,1,Edwards,1,0,0,0,0
6266000,1567,Avadi,Super built-up  Area,3 BHK,Ready To Move,3,1,NWAmes,1,0,0,0,0
8675000,1641,Ramavaram,Super built-up  Area,2 BHK,18-Dec,3,1,NoRidge,0,0,0,0,0
8675000,1641,Mugalivakkam,Super built-up  Area,3 BHK,21-Dec,3,1,NAmes,0,0,0,0,0
8675000,1641,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,3,0,Edwards,0,0,0,0,0
8675000,1641,Mugalivakkam,Built-up  Area,5 Bedroom,Ready To Move,3,1,Somerst,0,0,0,0,0
8675000,1641,Mugalivakkam,Plot  Area,3 Bedroom,19-Jan,3,1,Gilbert,0,0,0,0,0
8675000,1641,Mugalivakkam,Built-up  Area,4 BHK,Ready To Move,3,0,NAmes,0,0,0,0,0
8675000,1641,Mugalivakkam,Built-up  Area,5 Bedroom,Ready To Move,3,0,SawyerW,0,0,0,0,0
8675000,1641,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,3,0,Sawyer,0,0,0,0,0
8675000,1641,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,3,0,Crawfor,0,0,0,0,0
24500000,2062,Anna Nagar,Super built-up  Area,2 BHK,Ready To Move,3,0,CollgCr,1,1,1,1,1
6217000,1194,Nandambakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
8675000,1641,Manapakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,Veenker,0,0,0,0,0
8675000,1641,Ramapuram,Super built-up  Area,2 BHK,Ready To Move,3,1,Crawfor,0,0,0,0,0
8675000,1641,Ramavaram,Super built-up  Area,3 BHK,Ready To Move,3,1,NAmes,0,0,0,0,0
8675000,1641,Ramavaram,Super built-up  Area,2 BHK,Ready To Move,3,1,NPkVill,0,0,0,0,0
8675000,1641,Manapakkam,Super built-up  Area,2 BHK,18-Apr,3,1,OldTown,0,0,0,0,0
8675000,1641,Manapakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,OldTown,0,0,0,0,0
8675000,1641,Manapakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,StoneBr,0,0,0,0,0
8675000,1641,Manapakkam,Plot  Area,4 Bedroom,Ready To Move,3,1,Sawyer,0,0,0,0,0
8675000,1641,Manapakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,SawyerW,0,0,0,0,0
8675000,1641,Ramapuram,Super built-up  Area,2 BHK,Ready To Move,3,0,SWISU,0,0,0,0,0
8675000,1641,Manapakkam,Built-up  Area,3 BHK,Ready To Move,3,1,ClearCr,0,0,0,0,0
23000000,1580,Padi,Plot  Area,6 Bedroom,Ready To Move,3,1,CollgCr,0,0,0,0,0
5316000,1251,Perumbakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,NoRidge,0,0,0,0,0
4534000,1067,Perumbakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,StoneBr,0,0,0,0,0
4403000,1036,Perumbakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
7541000,1423,Rajakilpakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,Somerst,0,0,0,0,0
6476000,1222,Rajakilpakkam,Plot  Area,4 Bedroom,Ready To Move,3,1,StoneBr,0,0,0,0,0
5088000,960,Rajakilpakkam,Super built-up  Area,2 BHK,Ready To Move,2,0,NridgHt,0,0,0,0,0
4679000,883,Rajakilpakkam,Super built-up  Area,2 BHK,Ready To Move,2,0,CollgCr,0,0,0,0,0
7541000,1423,Sembakkam,Super built-up  Area,3 BHK,Ready To Move,3,0,NoRidge,0,0,0,0,0
6476000,1222,Sembakkam,Super built-up  Area,2 BHK,18-Jun,3,0,Timber,0,0,0,0,0
5088000,960,Sembakkam,Super built-up  Area,3 BHK,Ready To Move,2,0,OldTown,0,0,0,0,0
4679000,883,Sembakkam,Super built-up  Area,2 BHK,Ready To Move,2,0,BrkSide,0,0,0,0,0
6140000,1266,Selaiyur,Plot  Area,4 Bedroom,Ready To Move,3,0,Timber,0,0,0,0,0
5349000,1103,Selaiyur,Super built-up  Area,2 BHK,Ready To Move,3,1,BrkSide,0,0,0,0,0
5010000,1033,Selaiyur,Plot  Area,4 Bedroom,Ready To Move,2,1,Edwards,0,0,0,0,0
4753000,980,Selaiyur,Super built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,0
4049000,835,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
3104000,640,Selaiyur,Super built-up  Area,2 BHK,18-Aug,1,1,Timber,0,0,0,0,0
6475000,1400,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,3,1,NWAmes,0,0,0,0,0
5349000,1103,Selaiyur,Super built-up  Area,2 BHK,18-May,3,1,StoneBr,0,0,0,0,0
5010000,1033,Selaiyur,Super built-up  Area,2 BHK,18-Apr,2,1,OldTown,0,0,0,0,0
4753000,980,Selaiyur,Super built-up  Area,6 BHK,17-Dec,2,1,CollgCr,0,0,0,0,0
4049000,835,Selaiyur,Super built-up  Area,2 BHK,Ready To Move,2,0,IDOTRR,0,0,0,0,0
3104000,640,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,1,0,ClearCr,0,0,0,0,0
6475000,1400,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,3,0,NridgHt,0,0,0,0,0
5933000,1283,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,3,0,Gilbert,0,0,0,0,0
5499000,1189,Madambakkam,Super built-up  Area,1 BHK,Ready To Move,3,0,Sawyer,0,0,0,0,0
4810000,1040,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,2,0,BrkSide,0,0,0,0,0
4347000,940,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,IDOTRR,0,0,0,0,0
4120000,891,Madambakkam,Built-up  Area,3 BHK,Ready To Move,2,1,StoneBr,0,0,0,0,0
2474000,535,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,1,1,BrkSide,0,0,0,0,0
6425000,1285,Sembakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,Sawyer,0,0,0,0,0
5800000,1000,Villivakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,1,0
2852000,741,Cholambedu,Super built-up  Area,3 BHK,18-May,2,1,OldTown,0,0,0,0,0
5203000,946,Ambattur,Super built-up  Area,3 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,0
4708000,856,Ambattur,Super built-up  Area,3 BHK,Ready To Move,2,1,NoRidge,0,0,0,0,0
5318000,967,Ambattur,Super built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
2975000,541,Ambattur,Super built-up  Area,3 BHK,20-Dec,1,1,StoneBr,0,0,0,0,0
2343000,426,Ambattur,Super built-up  Area,1 BHK,17-Nov,1,1,CollgCr,0,0,0,0,0
3888000,707,Ambattur,Built-up  Area,1 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
3888000,707,Ambattur,Carpet  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
4426000,1107,Avadi,Built-up  Area,3 BHK,Ready To Move,2,1,Edwards,1,0,0,0,0
4322000,1081,Avadi,Super built-up  Area,2 BHK,18-Aug,2,1,NAmes,1,0,0,0,0
4226000,1057,Avadi,Plot  Area,4 Bedroom,Ready To Move,2,1,Crawfor,1,0,0,0,0
2311000,578,Avadi,Super built-up  Area,3 BHK,18-May,1,1,CollgCr,1,0,0,0,0
6266000,1567,Avadi,Super built-up  Area,4 BHK,Ready To Move,3,1,NAmes,1,0,0,0,0
5786000,1447,Avadi,Super built-up  Area,2 BHK,18-Mar,3,1,IDOTRR,1,0,0,0,0
2279000,570,Avadi,Super built-up  Area,2 BHK,Ready To Move,1,1,StoneBr,1,0,0,0,0
6586000,1647,Avadi,Built-up  Area,1 BHK,Ready To Move,3,1,Timber,1,0,0,0,0
4914000,1229,Avadi,Built-up  Area,2 BHK,Ready To Move,3,1,CollgCr,1,0,0,0,0
3160000,660,Nanmangalam,Built-up  Area,3 BHK,Ready To Move,1,1,Sawyer,0,0,0,0,0
6580000,941,Chromepet,Super built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,0
3315999,809,Ullagaram,Built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
7000000,924,Chromepet,Built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
4840000,1008,Nanmangalam,Plot  Area,1 Bedroom,Ready To Move,2,1,Gilbert,0,0,0,0,0
4140000,900,Nanmangalam,Super built-up  Area,3 BHK,18-Oct,2,1,Edwards,0,0,0,0,0
10500000,1433,NehruNagar,Super built-up  Area,2 BHK,Ready To Move,3,1,CollgCr,0,0,0,0,0
3300000,805,Nanmangalam,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
6230000,1198,Nanmangalam,Super built-up  Area,2 BHK,Ready To Move,3,1,Sawyer,0,0,0,0,0
3247000,772,Nanmangalam,Super built-up  Area,3 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,0
3315999,809,Ullagaram,Super built-up  Area,3 BHK,19-Dec,2,1,Sawyer,0,0,0,0,0
7000000,924,Chromepet,Built-up  Area,4 BHK,18-Dec,2,1,StoneBr,0,0,0,0,0
3300000,805,Nanmangalam,Built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,0
6230000,1198,Nanmangalam,Super built-up  Area,3 BHK,19-Dec,3,1,Gilbert,0,0,0,0,0
4270000,930,Nanmangalam,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
2960000,619,Nanmangalam,Plot  Area,3 Bedroom,Ready To Move,1,1,NoRidge,0,0,0,0,0
5200000,1002,Sunnambu Kolathur S Kolathur,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
6684999,1285,Sunnambu Kolathur S Kolathur,Super built-up  Area,3 BHK,Ready To Move,3,1,OldTown,0,0,0,0,0
5345000,1028,Sunnambu Kolathur S Kolathur,Super built-up  Area,3 BHK,Ready To Move,2,1,Gilbert,0,0,0,0,0
5000000,1117,Nanmangalam,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
5145000,989,Nanmangalam,Plot  Area,5 Bedroom,Ready To Move,2,1,NridgHt,0,0,0,0,0
4862000,935,Nanmangalam,Plot  Area,5 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0
3993000,768,Nanmangalam,Super built-up  Area,2 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
4581000,881,Nanmangalam,Plot  Area,3 Bedroom,Ready To Move,2,1,CollgCr,0,0,0,0,0
4500000,867,Nanmangalam,Super built-up  Area,3 BHK,18-Dec,2,0,Sawyer,0,0,0,0,0
5798000,1115,Nanmangalam,Super built-up  Area,3 BHK,Ready To Move,3,0,Somerst,0,0,0,0,0
6224000,1197,Nanmangalam,Super built-up  Area,3 BHK,Ready To Move,3,0,NoRidge,0,0,0,0,0
4893000,941,Nanmangalam,Super built-up  Area,3 BHK,17-Apr,2,0,NAmes,0,0,0,0,0
5392000,1037,Nanmangalam,Built-up  Area,2 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
3300000,805,Nanmangalam,Plot  Area,7 Bedroom,Ready To Move,2,1,Somerst,0,0,0,0,0
6230000,1198,Nanmangalam,Super built-up  Area,2 BHK,Ready To Move,3,1,NoRidge,0,0,0,0,0
4840000,1008,Nanmangalam,Plot  Area,9 Bedroom,Ready To Move,2,1,Veenker,0,0,0,0,0
4140000,900,Nanmangalam,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
10000000,1293,Adambakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,NWAmes,0,0,0,0,0
4270000,930,Nanmangalam,Super built-up  Area,2 BHK,Ready To Move,2,1,Mitchel,0,0,0,0,0
