price,area1,location,area_type,size,availability,bath,balcony,society,ShoppingMall,Intercom,ATM,School,CarParking,Hospital,YearBuilt,YearRemodAdd,MoSold,YrSold,LotFrontage,1stFlrSF,2ndFlrSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,KitchenAbvGr,total_sqft
10462500,1725,Kharghar,Plot  Area,8 Bedroom,Ready To Move,3,1,CollgCr,0,1,0,0,1,0,1995,1996,7,2020,69,876,936,864,876,936,1812,1,2325
8145000,1210,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,0,1,0,0,1,0,1976,1993,11,2018,60,1077,0,961,1077,0,1077,1,1810
17437500,3275,Kharghar,Super built-up  Area,2 BHK,Ready To Move,4,1,Mitchel,0,1,0,0,1,0,1936,1950,10,2019,65,1112,438,1092,1112,438,1550,1,3875
10260000,1680,Kharghar,Plot  Area,6 Bedroom,Ready To Move,3,1,CollgCr,0,1,0,0,1,0,1915,1976,12,2020,38,1288,0,1260,1288,0,1288,1,2280
10845000,1810,Kharghar,Plot  Area,4 Bedroom,Ready To Move,3,1,Edwards,0,1,0,0,1,0,2006,2006,7,2020,65,1310,0,1310,1310,0,1310,1,2410
8662500,1325,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,0,MeadowV,0,1,0,0,1,0,2007,2008,8,2019,60,672,0,672,672,0,672,1,1925
10462500,1725,Kharghar,Built-up  Area,2 BHK,Ready To Move,3,1,NAmes,0,1,0,0,1,0,1958,1958,7,2018,93,1165,1098,1141,1165,1098,2263,1,2325
8145000,1210,Kharghar,Built-up  Area,2 BHK,Ready To Move,2,0,Somerst,0,1,0,0,1,0,1955,1955,5,2015,NA,806,766,806,806,766,1572,1,1810
17437500,3275,Kharghar,Super built-up  Area,2 BHK,Ready To Move,4,1,Edwards,0,1,0,0,1,0,2009,2009,6,2016,NA,1620,0,1281,1620,0,1620,1,3875
17122500,3205,Kharghar,Plot  Area,5 Bedroom,Ready To Move,4,0,Mitchel,0,1,0,0,1,0,1927,1950,3,2020,51,1166,0,1064,1166,0,1639,1,3805
8572500,1305,Kharghar,Built-up  Area,2 BHK,Ready To Move,2,1,Somerst,0,1,0,0,1,0,1993,1993,3,2020,63,840,840,840,840,840,1680,1,1905
8235000,1230,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,0,1,0,0,1,0,2007,2007,8,2020,109,1071,1101,1063,1071,1101,2172,1,1830
10462500,1725,Kharghar,Super built-up  Area,2 BHK,18-Apr,3,1,NWAmes,0,1,0,0,1,0,1978,1978,4,2019,85,1050,1028,1034,1050,1028,2078,1,2325
8145000,1210,Kharghar,Built-up  Area,2 BHK,19-Dec,2,1,Crawfor,0,1,0,0,1,0,1918,1950,6,2019,68,1276,0,1276,1276,0,1276,1,1810
10170000,1660,Kharghar,Built-up  Area,3 BHK,Ready To Move,3,1,NAmes,0,1,0,0,1,0,1940,1950,1,2018,100,1056,0,1056,1056,0,1056,1,2260
10350000,1700,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,Edwards,0,1,0,0,1,0,1968,1968,6,2015,NA,1478,0,1470,1478,0,1478,1,2300
7785000,1130,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,0,1,0,0,1,0,1997,1998,3,2014,56,1028,0,1008,1028,0,1028,1,1730
10845000,1810,Kharghar,Super built-up  Area,2 BHK,Ready To Move,3,1,NoRidge,0,1,0,0,1,0,1977,2000,12,2014,59,1080,1017,1080,1080,1017,2097,1,2410
17122500,3205,Kharghar,Super built-up  Area,3 BHK,Ready To Move,4,1,Mitchel,0,1,0,0,1,0,1954,1954,8,2017,73,1340,0,1340,1340,0,1340,1,3805
9369000,1482,Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,Somerst,0,0,0,0,1,0,1998,1998,3,2017,74,672,728,672,672,728,1400,1,2082
11205000,1890,Kandivali East,Built-up  Area,3 BHK,Ready To Move,4,1,NWAmes,1,1,1,1,1,1,1956,1956,11,2017,86,1370,1254,1370,1370,1254,2624,1,2490
4878000,484,Kanjurmarg,Super built-up  Area,3 BHK,Ready To Move,1,1,OldTown,1,0,1,1,1,1,1946,1992,4,2018,60,756,378,756,756,378,1134,1,1084
12600000,2200,juhu tara,Super built-up  Area,3 BHK,Ready To Move,3,1,BrkSide,0,0,0,0,1,0,1989,1989,7,2018,65,1056,0,1056,1056,0,1056,1,2800
4140000,320,Mira Road and Beyond,Built-up  Area,3 BHK,Ready To Move,1,1,Sawyer,0,0,0,0,0,0,1957,1957,11,2016,78,1344,0,1344,1344,0,1344,2,920
9981000,1618,Goregaon East,Super built-up  Area,2 BHK,Ready To Move,3,1,NridgHt,0,0,0,0,0,0,2007,2007,6,2016,NA,1602,0,1602,1602,0,1602,1,2218
9337500,1475,Kandivali East,Super built-up  Area,1 BHK,18-May,3,1,Sawyer,0,0,0,0,1,0,1988,1988,2,2015,100,988,0,988,988,0,988,1,2075
8775000,1350,Kandivali East,Super built-up  Area,3 BHK,21-Jan,3,1,CollgCr,0,0,0,0,1,0,1971,1971,6,2010,80,1470,1160,1470,1470,1160,2630,1,1950
8550000,1300,Borivali West,Plot  Area,3 Bedroom,Ready To Move,2,1,NAmes,0,1,0,0,1,0,1920,1998,5,2011,72,1196,0,1196,1196,0,1196,1,1900
7065000,970,Malad West,Built-up  Area,7 Bedroom,Ready To Move,2,1,BrkSide,0,1,0,0,1,0,1971,1971,9,2011,60,707,682,651,707,682,1389,1,1570
9450000,1500,Kandivali West,Super built-up  Area,1 BHK,18-Jun,3,1,NAmes,0,1,0,0,1,0,1997,1998,8,2012,NA,1644,0,1518,1644,0,1644,1,2100
10737000,1786,Kandivali East,Super built-up  Area,2 BHK,18-Sep,3,1,Sawyer,0,1,0,0,1,0,1972,1972,7,2012,77,907,0,907,907,0,907,1,2386
9450000,1500,Kandivali West,Built-up  Area,5 Bedroom,Ready To Move,3,1,SawyerW,1,0,1,1,1,1,1996,1996,9,2013,64,1208,0,1208,1208,0,1208,1,2100
11340000,1920,Kandivali East,Plot  Area,5 Bedroom,Ready To Move,4,1,NAmes,0,1,0,0,1,0,1920,1950,3,2020,130,1412,0,1392,1412,0,1412,1,2520
8775000,1350,Kandivali East,Super built-up  Area,3 BHK,Ready To Move,2,1,NridgHt,1,1,1,1,1,1,1926,2004,7,2020,21,483,504,483,483,504,987,1,1950
4500000,400,Kandivali East,Super built-up  Area,2 BHK,Ready To Move,1,1,IDOTRR,0,0,0,0,0,0,1913,2002,9,2018,60,1088,110,901,1088,110,1198,1,1000
11700000,2000,Peddar Road,Plot  Area,3 Bedroom,Ready To Move,3,1,CollgCr,1,1,1,1,1,1,1920,2000,8,2019,24,765,600,765,765,600,1365,1,2600
5580000,640,Bhandup West,Built-up  Area,2 BHK,Ready To Move,2,1,MeadowV,1,0,1,0,1,1,2008,2008,7,2020,100,926,678,926,926,678,1604,1,1240
4995000,510,Bhandup West,Super built-up  Area,2 BHK,Ready To Move,1,1,Sawyer,0,0,0,0,0,0,1955,1955,6,2020,21,630,0,630,630,0,630,1,1110
5625000,650,Ulwe,Super built-up  Area,2 BHK,Ready To Move,1,1,NridgHt,0,1,0,0,1,0,1930,1992,4,2019,43,827,834,799,827,834,1661,1,1250
7987500,1175,Palm Beach,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,1,1,1,1,1,1,2006,2007,10,2018,40,734,384,648,734,384,1118,1,1775
5674500,661,Mira Road East,Super built-up  Area,2 BHK,17-Mar,1,1,NridgHt,1,1,1,1,1,1,1994,1995,1,2015,50,904,0,884,904,0,904,1,1261
9450000,1500,Goregaon West,Plot  Area,1 Bedroom,Ready To Move,3,1,NAmes,1,0,1,1,1,1,1956,1956,3,2016,40,694,0,440,694,0,694,1,2100
27342000,5476,Lower Parel,Built-up  Area,3 BHK,18-Feb,5,1,BrkSide,0,0,0,0,1,0,1966,2002,8,2020,67,684,512,684,684,512,1196,1,6076
5485500,619,Sector 21 Kamothe,Super built-up  Area,2 BHK,18-Aug,1,1,IDOTRR,0,0,0,0,1,0,1998,1999,4,2020,105,2402,0,3094,2402,0,2402,1,1219
5485500,619,Sector 21 Kamothe,Super built-up  Area,3 BHK,Ready To Move,1,1,Sawyer,0,0,0,0,1,0,1937,1950,9,2020,92,1440,0,1440,1440,0,1440,2,1219
8325000,1250,Sector 21 Kamothe,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,1,0,1948,2002,6,2019,52,1128,445,1078,1128,445,1573,1,1850
7177500,995,Sector12 Kamothe,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1930,2005,6,2019,53,1258,0,1258,1258,0,1258,1,1595
10350000,1700,Sector12 Kamothe,Super built-up  Area,1 BHK,Ready To Move,3,1,NridgHt,0,0,0,0,1,0,1975,1975,7,2018,70,933,975,915,933,975,1908,1,2300
9090000,1420,Sector 18 Kamothe,Super built-up  Area,1 BHK,21-Dec,3,1,NridgHt,0,0,0,0,1,0,1996,1997,11,2015,73,1689,0,1436,1689,0,1689,1,2020
7650000,1100,Sector 19 Kharghar,Super built-up  Area,1 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,1,0,2008,2008,6,2014,137,1888,0,1517,1888,0,1888,1,1700
7560000,1080,Sector 20 Kharghar,Plot  Area,2 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1976,1976,7,2014,NA,956,930,930,956,930,1886,1,1680
7560000,1080,Sector 20 Kharghar,Plot  Area,2 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1973,1973,6,2017,50,780,596,780,780,596,1376,1,1680
4545000,410,Sector 22 Kamothe,Built-up  Area,3 Bedroom,18-Apr,1,0,Edwards,0,0,0,0,1,0,1916,1950,6,2017,50,679,504,649,679,504,1183,1,1010
5625000,650,Sector 20 Kharghar,Super built-up  Area,2 BHK,Ready To Move,1,1,NAmes,0,0,0,0,1,0,1954,1994,6,2017,70,813,0,813,813,0,813,1,1250
6862500,925,Sector 10,Built-up  Area,4 Bedroom,Ready To Move,2,1,Timber,0,0,0,0,1,0,1925,1996,12,2018,62,1533,0,1533,1533,0,1533,1,1525
8100000,1200,Sector 20 Kharghar,Super built-up  Area,3 BHK,Ready To Move,3,1,SawyerW,0,0,0,0,1,0,1950,1950,7,2018,NA,888,868,872,888,868,1756,1,1800
7920000,1160,Sector 19 Kamothe,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,1,0,2009,2009,6,2016,75,786,804,768,786,804,1590,1,1760
7222500,1005,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1936,2007,7,2016,63,1728,0,1728,1728,0,1728,2,1605
8347500,1255,Kamothe,Super built-up  Area,2 BHK,Ready To Move,2,1,NridgHt,0,0,0,0,1,0,1965,1965,9,2015,80,1242,0,1242,1242,0,1242,1,1855
8352000,1256,Sector 20 Kamothe,Super built-up  Area,3 BHK,Ready To Move,2,1,Mitchel,0,0,0,0,1,0,1934,1995,5,2010,34,624,720,624,624,720,1344,1,1856
9450000,1500,Goregaon West,Built-up  Area,2 BHK,Ready To Move,3,1,Somerst,1,0,1,1,1,1,1978,1978,3,2011,NA,1663,0,1364,1663,0,1663,1,2100
27342000,5476,Lower Parel,Super built-up  Area,1 BHK,Ready To Move,5,1,OldTown,0,0,0,0,1,0,2004,2004,6,2011,NA,833,833,588,833,833,1666,1,6076
7875000,1150,Tilak Nagar,Built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,1,0,1,1,0,1,1970,1970,7,2012,NA,979,224,709,979,224,1203,1,1750
8262000,1236,Kamothe,Super built-up  Area,3 BHK,Ready To Move,2,0,Gilbert,0,0,0,0,1,0,1942,1995,12,2012,75,832,1103,832,832,1103,1935,1,1836
10350000,1700,Kamothe,Super built-up  Area,3 BHK,Ready To Move,3,1,BrkSide,0,0,0,0,1,0,2006,2006,4,2013,60,575,560,560,575,560,1135,1,2300
7213500,1003,Kamothe,Super built-up  Area,2 BHK,18-Mar,2,1,IDOTRR,0,0,0,0,1,0,1993,1993,12,2020,60,864,0,864,864,0,864,1,1603
7200000,1000,Kamothe,Built-up  Area,4 Bedroom,Ready To Move,2,1,Veenker,0,0,0,0,1,0,1985,1985,8,2020,74,849,811,715,849,811,1660,1,1600
5638500,653,Kamothe,Super built-up  Area,3 BHK,Ready To Move,1,1,NAmes,0,0,0,0,1,0,1977,1977,8,2018,60,1040,0,1040,1040,0,1040,1,1253
9787500,1575,Kamothe,Super built-up  Area,3 BHK,Ready To Move,3,1,NAmes,0,0,0,0,1,0,2005,2005,5,2019,NA,1414,0,1375,1414,0,1414,1,2175
7600500,1089,Kamothe,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,1,0,2006,2007,4,2020,85,1277,0,1277,1277,0,1277,1,1689
8532000,1296,Vasai,Super built-up  Area,2 BHK,18-Dec,2,1,CollgCr,0,1,0,0,1,0,2000,2000,6,2020,79,888,756,728,888,756,1644,1,1896
11763000,2014,Ghatkopar West,Super built-up  Area,5 BHK,Ready To Move,3,1,StoneBr,0,1,0,0,1,0,1963,1963,5,2019,98,1634,0,1626,1634,0,1634,1,2614
9463500,1503,Tardeo,Built-up  Area,2 Bedroom,Ready To Move,2,1,CollgCr,1,0,0,0,1,0,1997,1998,6,2018,76,832,878,832,832,878,1710,1,2103
11263500,1903,Thane West,Super built-up  Area,2 BHK,19-Mar,4,1,SawyerW,0,0,0,0,1,0,2006,2006,6,2015,NA,1502,0,1488,1502,0,1502,1,2503
8892000,1376,Napeansea Road,Super built-up  Area,2 BHK,Ready To Move,3,1,IDOTRR,0,1,0,0,1,0,2007,2008,11,2016,92,1161,808,808,1161,808,1969,1,1976
18900000,3600,Worli,Super built-up  Area,3 BHK,Ready To Move,4,1,NridgHt,0,1,0,0,1,0,1937,2000,6,2020,35,1072,0,547,1072,0,1072,1,4200
10377000,1706,Mahalaxmi,Super built-up  Area,3 BHK,Ready To Move,3,1,OldTown,0,1,0,0,1,0,2004,2005,7,2020,110,1976,0,1976,1976,0,1976,1,2306
5787000,686,Nala Sopara,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,1,0,2003,2004,8,2020,41,1652,0,1494,1652,0,1652,1,1286
5625000,650,Ulwe,Super built-up  Area,4 BHK,19-Jun,1,1,NridgHt,0,1,0,0,1,0,1915,2005,7,2019,80,970,0,970,970,0,970,1,1250
7987500,1175,Palm Beach,Super built-up  Area,4 BHK,Ready To Move,2,1,NAmes,1,1,1,1,1,1,1998,1998,4,2019,75,1493,0,1478,1493,0,1493,1,1775
5674500,661,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,1,1,1,1,1,1,1962,2001,3,2018,105,2069,574,2153,2069,574,2643,1,1261
9450000,1500,Goregaon West,Plot  Area,9 Bedroom,Ready To Move,3,1,OldTown,1,0,1,1,1,1,1950,2007,9,2015,79,1718,0,1705,1718,0,1718,1,2100
27342000,5476,Lower Parel,Plot  Area,5 Bedroom,Ready To Move,5,1,ClearCr,0,0,0,0,1,0,1965,1965,3,2014,50,1131,0,907,1131,0,1131,1,6076
7875000,1150,Tilak Nagar,Built-up  Area,3 BHK,Ready To Move,2,1,NAmes,1,0,1,1,0,1,1971,1971,3,2014,98,1850,0,1833,1850,0,1850,1,1750
7222500,1005,Thane West,Super built-up  Area,4 Bedroom,Ready To Move,2,1,Mitchel,1,1,1,1,1,1,1900,1970,8,2017,72,1792,0,1792,1792,0,1792,1,1605
8190000,1220,Kalyan West,Built-up  Area,1 BHK,Ready To Move,3,1,Gilbert,0,0,0,0,0,0,1970,2002,6,2017,50,916,910,910,916,910,1826,1,1820
5400000,600,Borivali East,Built-up  Area,2 BHK,18-Mar,1,1,NAmes,0,0,0,0,1,0,1976,1976,5,2017,32,1216,0,1216,1216,0,1216,1,1200
8050500,1189,Borivali East,Super built-up  Area,2 BHK,Ready To Move,3,1,OldTown,0,0,0,0,1,0,1941,1950,3,2018,NA,999,0,999,999,0,999,1,1789
7200000,1000,Dahisar West,Super built-up  Area,2 BHK,Ready To Move,2,1,MeadowV,0,0,0,0,1,0,2006,2006,7,2018,80,1113,0,1113,1113,0,1113,1,1600
7650000,1100,Nerul,Plot  Area,4 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0,0,1960,1960,6,2016,79,1073,0,1073,1073,0,1073,1,1700
7650000,1100,Nerul,Super built-up  Area,2 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,1,0,1938,1996,2,2016,70,1484,0,1484,1484,0,1484,1,1700
5625000,650,Nerul,Built-up  Area,4 Bedroom,Ready To Move,1,1,Sawyer,0,0,0,0,1,0,1920,1950,5,2015,60,1766,648,954,1766,648,2414,2,1250
4500000,400,Kandivali East,Super built-up  Area,3 BHK,17-Oct,1,1,OldTown,0,1,0,0,1,0,1992,1993,5,2010,21,630,0,630,630,0,630,1,1000
7447500,1055,Sector-3 Ulwe,Super built-up  Area,4 BHK,Ready To Move,2,1,NAmes,0,1,0,0,1,0,1925,1950,6,2011,NA,616,688,264,616,688,1304,1,1655
5895000,710,Sector-3 Ulwe,Built-up  Area,3 Bedroom,Ready To Move,1,1,Mitchel,0,1,0,0,1,0,1967,2004,8,2011,79,958,620,806,958,620,1578,1,1310
4576500,417,Mulund West,Super built-up  Area,3 BHK,Ready To Move,1,1,Somerst,1,0,1,1,1,1,1958,1985,5,2012,105,728,728,728,728,728,1456,1,1017
7195500,999,Natakwala Lane,Plot  Area,4 Bedroom,Ready To Move,2,1,NAmes,0,0,0,1,1,0,1973,1973,6,2012,70,1269,0,1269,1269,0,1269,1,1599
7560000,1080,Borivali East,Super built-up  Area,3 BHK,Ready To Move,2,1,Gilbert,1,1,1,1,1,1,2005,2005,12,2013,50,886,0,190,886,0,886,1,1680
8550000,1300,Kandivali West,Super built-up  Area,3 BHK,18-May,3,1,NoRidge,0,1,1,1,1,0,1965,1965,11,2020,60,720,0,720,720,0,720,1,1900
7650000,1100,Taloja,Plot  Area,4 Bedroom,Ready To Move,2,1,Gilbert,1,1,1,1,1,1,1959,1997,5,2020,NA,3228,0,3200,3228,0,3228,1,1700
6021000,738,Taloja,Super built-up  Area,2 BHK,Ready To Move,1,1,Somerst,1,1,1,1,1,1,1974,1974,6,2018,60,1133,687,1026,1133,687,1820,1,1338
6750000,900,Link Road,Super built-up  Area,2 BHK,Ready To Move,2,1,IDOTRR,1,1,1,1,1,1,1952,1952,6,2019,65,899,0,864,899,0,899,1,1500
9450000,1500,Borivali East,Super built-up  Area,1 BHK,Ready To Move,3,1,CollgCr,1,1,1,1,1,1,1993,1994,6,2020,70,912,0,912,912,0,912,1,2100
6750000,900,Borivali West,Super built-up  Area,3 BHK,18-Oct,2,1,NAmes,1,1,1,1,1,1,2009,2009,5,2020,21,672,546,672,672,546,1218,1,1500
6300000,800,Devidas Cross Lane,Plot  Area,3 Bedroom,Ready To Move,2,1,NAmes,1,1,1,1,1,1,1928,2005,2,2019,75,866,902,866,866,902,1768,1,1400
6750000,900,Soniwadi Road,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,0,1,0,0,0,0,1959,1959,4,2018,70,1214,0,1214,1214,0,1214,1,1500
6750000,900,Haridas Nagar,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,1,1,1,1,1,1,1951,2000,3,2015,100,1801,0,1501,1801,0,1801,1,1500
6750000,900,Shimpoli,Super built-up  Area,2 BHK,18-Dec,2,1,CollgCr,0,0,0,0,0,0,2005,2006,6,2016,24,855,467,855,855,467,1322,1,1500
8100000,1200,TPS Road,Super built-up  Area,3 BHK,Ready To Move,3,1,Gilbert,1,1,1,1,1,1,1958,1958,7,2020,60,960,1000,960,960,1000,1960,2,1800
6750000,900,Off Shimpoli road,Built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,1,1,1,1,1,1,1983,1983,9,2020,80,1065,846,777,1065,846,1911,1,1500
4995000,510,Wadala,Super built-up  Area,2 BHK,Ready To Move,1,1,Edwards,0,1,0,0,1,0,1926,1950,9,2020,75,1218,0,1218,1218,0,1218,1,1110
10507500,1735,Wadala,Super built-up  Area,2 BHK,Ready To Move,3,1,Edwards,0,1,1,1,1,1,2009,2009,10,2019,60,689,689,689,689,689,1378,1,2335
5715000,670,Borivali West,Super built-up  Area,3 BHK,20-Dec,1,1,NAmes,0,0,0,0,1,0,1972,1972,7,2019,80,1041,0,1041,1041,0,1041,1,1270
14895000,2710,Mahalaxmi,Built-up  Area,1 BHK,Ready To Move,3,1,NWAmes,0,0,0,0,1,0,1996,1997,6,2018,75,1363,0,1008,1363,0,1363,1,3310
6300000,800,Worli,Super built-up  Area,3 BHK,Ready To Move,1,1,SawyerW,0,0,0,0,1,0,1998,1998,3,2015,40,1368,0,1368,1368,0,1368,1,1400
8946000,1388,Lower Parel,Super built-up  Area,2 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,1,0,1926,2004,7,2014,70,864,0,864,864,0,864,1,1988
7650000,1100,Worli,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,1,0,1900,2000,6,2014,71,1080,0,1084,1080,0,1080,1,1700
19071000,3638,Worli,Super built-up  Area,2 BHK,Ready To Move,4,1,IDOTRR,0,0,0,0,1,0,1957,1957,6,2017,55,789,0,768,789,0,789,1,4238
10350000,1700,Worli,Built-up  Area,2 BHK,Ready To Move,3,1,Somerst,0,0,0,0,1,0,1947,1950,9,2017,94,2020,0,2006,2020,0,2020,1,2300
10350000,1700,Prabhadevi,Plot  Area,6 Bedroom,Ready To Move,3,1,OldTown,0,0,0,0,1,0,2007,2008,8,2017,NA,1378,741,689,1378,741,2119,1,2300
13725000,2450,Kandivali East,Plot  Area,5 Bedroom,Ready To Move,4,1,OldTown,0,1,0,0,1,0,1996,1997,7,2018,79,1277,1067,1264,1277,1067,2344,1,3050
7942500,1165,Kandivali East,Built-up  Area,2 BHK,Ready To Move,3,1,IDOTRR,0,1,0,0,1,0,2005,2005,5,2018,NA,882,914,794,882,914,1796,1,1765
7312500,1025,Kharghar,Super built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,1,0,1956,2000,6,2016,53,1276,804,1276,1276,804,2080,1,1625
4725000,450,Rustomjee Global City,Built-up  Area,2 BHK,Ready To Move,1,1,Edwards,0,0,0,0,1,0,2008,2008,8,2016,60,694,600,0,694,600,1294,2,1050
6750000,900,Sunil Nagar,Super built-up  Area,3 BHK,18-Apr,2,1,Gilbert,0,0,0,0,1,0,1920,2002,5,2015,90,1244,0,1244,1244,0,1244,1,1500
5413500,603,Sector 30 Kharghar,Super built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,1,0,1957,1975,10,2010,50,1004,660,1004,1004,660,1664,1,1203
8730000,1340,Sector 19 Kharghar,Super built-up  Area,3 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,1,0,1988,1989,10,2011,130,3138,1538,3138,3138,1538,4676,1,1940
9675000,1550,Sector 10,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,1,0,1920,1999,8,2011,95,1383,1015,1379,1383,1015,2398,1,2150
7920000,1160,Sector 10,Super built-up  Area,2 BHK,Ready To Move,2,1,Somerst,0,0,0,0,1,0,1955,2007,4,2012,62,1266,0,1257,1266,0,1266,1,1760
5625000,650,Sector 20 Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,Sawyer,0,0,0,0,1,0,1946,1950,6,2012,70,928,0,928,928,0,928,1,1250
5445000,610,Sector 20 Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,Edwards,0,0,0,0,1,0,2004,2004,11,2013,67,1476,1237,1452,1476,1237,2713,1,1210
6570000,860,Sector 10,Built-up  Area,2 BHK,Ready To Move,1,1,SawyerW,0,0,0,0,1,0,1910,1991,7,2020,58,605,0,528,605,0,605,1,1460
5580000,640,Sector 20 Kharghar,Super built-up  Area,2 BHK,18-Jul,1,1,CollgCr,0,0,0,0,1,0,1998,1999,3,2020,44,2515,0,2035,2515,0,2515,2,1240
5220000,560,Sector 15 Kharghar,Super built-up  Area,1 BHK,Ready To Move,1,1,ClearCr,0,0,0,0,1,0,1972,1972,8,2018,85,1509,0,1461,1509,0,1509,1,1160
8370000,1260,Sector 12 A,Plot  Area,8 Bedroom,Ready To Move,2,1,IDOTRR,0,0,0,0,1,0,1968,1968,6,2019,60,751,611,611,751,611,1362,1,1860
6525000,850,Sector 19 Kharghar,Plot  Area,4 Bedroom,Ready To Move,1,1,NAmes,0,0,0,0,1,0,2001,2002,4,2020,60,827,0,0,827,0,827,1,1450
7627500,1095,Sector 18,Super built-up  Area,1 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,1,0,2006,2006,1,2020,50,334,0,0,334,0,334,1,1695
9450000,1500,Sector 18,Super built-up  Area,2 BHK,19-Jan,3,1,NWAmes,0,0,0,0,1,0,2000,2000,10,2019,74,707,707,707,707,707,1414,1,2100
4950000,500,Sector13 Khanda Colony,Built-up  Area,2 BHK,Ready To Move,1,1,IDOTRR,0,0,0,0,0,0,1998,1999,1,2018,70,820,527,1117,820,527,1347,1,1100
5557500,635,Sector 19 Kharghar,Plot  Area,1 Bedroom,Ready To Move,1,0,NPkVill,0,0,0,0,1,0,1998,1998,7,2015,57,880,844,880,880,844,1724,1,1235
5445000,610,Sector16 Airoli,Plot  Area,3 Bedroom,18-Aug,1,1,OldTown,0,0,0,0,1,0,2006,2006,4,2016,57,864,0,864,864,0,864,1,1210
7492500,1065,Ranjanpada,Built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1988,1988,7,2020,57,1159,0,1051,1159,0,1159,1,1665
8329500,1251,Sector 15,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,1,0,1923,1950,5,2020,57,1601,0,1581,1601,0,1601,1,1851
7492500,1065,Sector 35G,Super built-up  Area,1 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,1,0,1923,1950,5,2020,NA,1601,0,1581,1601,0,1601,1,1665
8640000,1320,Sector 18,Super built-up  Area,3 BHK,18-Jul,2,1,NAmes,0,0,0,0,1,0,1970,1970,3,2020,85,1838,0,1838,1838,0,1838,1,1920
7812000,1136,Sector 5,Super built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,0,0,0,0,1,0,1955,1995,6,2019,NA,997,1288,969,997,1288,2285,1,1736
7762500,1125,Sector 10,Super built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,1,0,2003,2004,6,2019,78,1680,0,1650,1680,0,1680,1,1725
7641000,1098,Sector 19 Kharghar,Super built-up  Area,3 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,1,0,1977,1977,6,2018,34,767,0,723,767,0,767,1,1698
8550000,1300,Sector 20 Kharghar,Super built-up  Area,3 BHK,18-May,2,1,Mitchel,0,0,0,0,1,0,1957,1957,9,2015,58,664,832,654,664,832,1496,1,1900
6007500,735,Sector 35I Kharghar,Built-up  Area,3 BHK,18-Jul,1,1,OldTown,0,0,0,0,1,0,2006,2006,2,2014,NA,1377,806,1204,1377,806,2183,1,1335
5580000,640,Sector35D Kharghar,Super built-up  Area,3 BHK,Ready To Move,1,1,Somerst,0,0,0,0,1,0,1949,2003,5,2014,70,915,720,1065,915,720,1635,1,1240
7605000,1090,Sector 35I Kharghar,Built-up  Area,2 Bedroom,Ready To Move,2,1,NPkVill,0,0,0,0,1,0,2003,2004,4,2017,54,768,0,768,768,0,768,1,1690
6300000,800,Sector 30 Kharghar,Super built-up  Area,2 BHK,Ready To Move,1,1,OldTown,0,0,0,0,1,0,1922,1950,6,2017,49,825,0,825,825,0,825,1,1400
